,id,artist_name,track_name,album_name,artist_genre,artist_popularity,track_popularity,artist_followers,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
812,7fzFOW9v8IyprQjiyXfaMA,Summer Walker,Ex For A Reason (with JT from City Girls),Ex For A Reason (with JT from City Girls),"['pop', 'r&b']",77,55,3686914,225502,0.725,11,-5.755,0.0387,0.264,0.0,0.191,0.566,115.02,225502,4
813,4yIH4PcUVivcxNTy1ETMZ3,H.E.R.,Find A Way (feat. Lil Baby & Lil Durk),Find A Way (feat. Lil Baby & Lil Durk),"['alternative r&b', 'dance pop', 'pop', 'r&b']",74,58,5246163,212520,0.664,9,-6.588,0.381,0.00797,0.0,0.104,0.617,157.148,212520,4
814,6ElfCM1XppU0YWkkFYh4s2,Ari Lennox,Pressure,Pressure,"['alternative r&b', 'dmv rap', 'neo soul', 'pop', 'r&b', 'urban contemporary']",63,65,541810,193279,0.658,0,-5.558,0.221,0.139,0.0,0.063,0.832,144.445,193279,4
815,1LPSkqVhWVRUkKE03YUkpB,Bruno Mars,Leave The Door Open,An Evening With Silk Sonic,"['dance pop', 'pop']",86,44,41116353,242096,0.616,5,-7.964,0.0324,0.182,0.0,0.0927,0.719,148.088,242096,4
816,60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,Hot Pink,"['dance pop', 'pop']",88,83,19570494,226987,0.463,11,-8.433,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,4
817,4vYnCJE7Qf9v0yMdaTe2fS,Shane Garcia,You're Not Her,You're Not Her,[],26,39,3726,192707,0.434,7,-9.091,0.165,0.263,0.000178,0.11,0.209,169.811,192707,4
818,5JycxhApZmzbA4xSwvqh6k,Giveon,All To Me,When It's All Said And Done... Take Time,"['pop', 'r&b']",77,69,2173535,127807,0.543,5,-8.39,0.156,0.65,0.0,0.257,0.318,116.161,127807,3
819,5tmxPmmXvgJPU7bIukFX8p,Pink Sweat$,Nothing Feels Better,Nothing Feels Better,"['bedroom soul', 'chill r&b', 'pop']",70,61,1300024,157779,0.395,2,-7.71,0.0287,0.285,0.0,0.0776,0.558,81.485,157779,4
820,0GGfGINoVYiSFXPOjg3RHj,Tems,Found (feat. Brent Faiyaz),Found (feat. Brent Faiyaz),"['afro r&b', 'alte', 'nigerian pop', 'pop', 'pop rap', 'r&b']",76,67,535578,209454,0.412,7,-7.795,0.0341,0.625,1.64e-05,0.0985,0.333,109.977,209454,4
821,1DOgkaR5Gqa8JtPEIbQORC,Lucky Daye,Over,Over,"['alternative r&b', 'indie r&b', 'pop', 'r&b']",69,76,401969,205276,0.541,6,-6.057,0.0571,0.48,0.0,0.125,0.379,103.369,205276,4
822,3B5yl01KF06NkYG39BdTBa,SAINt JHN,Just For Me (with SZA) - Space Jam: A New Legacy,Just For Me (Space Jam: A New Legacy),"['melodic rap', 'pop rap', 'rap', 'slap house']",70,61,867889,217395,0.689,4,-4.336,0.0581,0.289,1.62e-05,0.238,0.599,98.95,217395,4
823,1IjeGPU5hqHlJpm00zObN7,Victoria Monét,Coastin’,Coastin’,"['alternative r&b', 'dance pop', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",61,66,546924,175319,0.481,8,-7.362,0.0713,0.0264,1.28e-06,0.112,0.748,91.005,175319,4
824,6T3Ebo7EOh8cUOyE4OhFpp,Lucky Daye,Good & Plenty - Remix,Good & Plenty (Remix),"['alternative r&b', 'indie r&b', 'pop', 'r&b']",69,64,401969,204706,0.579,9,-6.543,0.107,0.811,0.00366,0.0813,0.363,135.86,204706,4
825,26aJMMLBSOQmiC4JenVjjl,Snoh Aalegra,LOST YOU,TEMPORARY HIGHS IN THE VIOLET SKIES,"['alternative r&b', 'pop', 'r&b', 'scandinavian r&b', 'swedish soul']",65,62,810558,177720,0.468,5,-8.106,0.0702,0.524,0.000849,0.112,0.444,87.803,177720,4
826,58ZPswvAZ5hscCmbYJvNpW,Alicia Keys,LALA (Unlocked) (feat. Swae Lee),LALA (Unlocked) (feat. Swae Lee),"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",76,48,9760459,266937,0.56,8,-4.938,0.184,0.0889,0.000114,0.314,0.33,139.441,266937,4
827,3Z9B9GQ2fFx4IRCG8bbWys,Tiwa Savage,Somebody’s Son (Ft Brandy),Water & Garri,"['afro dancehall', 'afropop', 'azonto', 'azontobeats', 'nigerian pop']",58,58,694686,218131,0.809,5,-4.484,0.068,0.145,5.75e-05,0.216,0.508,107.21,218131,4
828,4Xr6BbSSu5HhImp8vfxMbg,Jazmine Sullivan,On It,Heaux Tales,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'urban contemporary']",63,60,1703227,205000,0.377,1,-6.7,0.0376,0.315,0.0,0.107,0.227,128.441,205000,3
829,6gSBiIezn6yKhCVhBUOSwB,thuy,universe,universe,"['chill r&b', 'pop', 'pop r&b', 'r&b']",59,54,85341,186627,0.452,11,-8.298,0.0329,0.136,1.97e-06,0.104,0.0678,80.004,186627,4
830,7166FiVEnGCG27MITo4kXC,Masego,Garden Party,Garden Party,[],67,56,1012527,229026,0.793,9,-5.887,0.467,0.303,0.0,0.335,0.529,174.007,229026,4
831,4gEQcoKNoLFLyhory3Y5Zr,Alina Baraz,If You Let Me,Sunbeam,"['alternative r&b', 'electropop', 'etherpop', 'pop', 'r&b']",64,58,1120175,135347,0.686,5,-8.605,0.0439,0.55,0.438,0.145,0.467,138.088,135347,4
832,5SFssNXGjeOxdAnECfgttm,Lucky Daye,How Much Can A Heart Take (feat. Yebba),Table For Two,"['alternative r&b', 'indie r&b', 'pop', 'r&b']",69,60,401969,302240,0.693,6,-6.553,0.196,0.324,0.0336,0.0959,0.613,82.058,302240,4
833,0NeBH6OPQMBJMcmhRoCUmv,Jacquees,Bed Friend (feat. Queen Naija),Bed Friend,"['atl hip hop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",65,54,2162848,181796,0.683,3,-3.906,0.0578,0.0148,0.0,0.109,0.321,113.86,181796,4
834,14qNHvX8h6HoynFuV0RxWS,Yebba,Far Away (feat. A$AP Rocky),Dawn,"['alternative r&b', 'indie soul', 'pop soul']",64,62,279733,199427,0.584,6,-7.336,0.0422,0.222,0.00114,0.12,0.228,88.025,199427,4
835,3T9VLKYbT0pGWPqhy415G0,Sevyn Streeter,Guilty,Guilty,"['alternative r&b', 'dance pop', 'hip pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'urban contemporary']",59,51,1183812,221651,0.686,1,-3.848,0.141,0.161,0.0,0.101,0.549,91.964,221651,4
836,6BkYYJzfpG3u4Rs4VLXAie,Jazmine Sullivan,Tragic,Tragic,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'urban contemporary']",63,48,1703227,207314,0.561,4,-4.39,0.0493,0.213,0.0,0.234,0.492,139.04,207314,4
837,7LJZyNjN5U0LdYSBQ9hlLz,Bryson Tiller,7:00,A N N I V E R S A R Y (Deluxe),"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",76,60,5710185,188293,0.572,0,-5.685,0.147,0.11,0.0,0.183,0.275,117.336,188293,4
838,2CJfHjywgcczXQi6Dosw8Q,Amber Mark,What It Is,What It Is,"['alternative r&b', 'indie r&b', 'indie soul', 'nyc pop']",59,52,322505,325106,0.55,11,-5.871,0.104,0.16,0.000119,0.0644,0.854,72.997,325106,4
839,2kMarngrIWYgmAdVjruuuW,Tank,Can't Let It Show,Can't Let It Show,"['pop r&b', 'r&b', 'urban contemporary']",56,53,631155,217391,0.548,6,-5.929,0.101,0.376,0.000138,0.084,0.162,78.443,217391,3
840,4dmNBu6IEQahPJDlQQOY69,H.E.R.,Come Through (feat. Chris Brown),Back of My Mind,"['alternative r&b', 'dance pop', 'pop', 'r&b']",74,48,5246163,214053,0.42,1,-7.915,0.0726,0.617,0.0,0.116,0.15,135.91,214053,5
841,4rvzmiYWfzfQ3tnXEt1KQv,Tone Stith,Do I Ever (feat. Chris Brown),Still FWM,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b', 'trap soul']",53,61,141496,190056,0.461,1,-6.387,0.0533,0.0319,0.0,0.142,0.414,98.172,190056,4
842,0FhfNle9FovXRL03awCJbe,Queen Naija,Set Him Up (feat. Ari Lennox),Set Him Up (feat. Ari Lennox),"['pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",64,47,2337364,222269,0.527,1,-7.266,0.203,0.206,0.0086,0.0963,0.516,77.493,222269,4
843,2cZbLHnTKtdSYUsVYlrnSi,Majid Jordan,Been Through That,Been Through That,"['alternative r&b', 'canadian contemporary r&b', 'pop', 'r&b', 'trap soul']",66,48,726154,194667,0.574,2,-5.926,0.0372,0.0097,0.0,0.0862,0.618,93.955,194667,4
844,5OFoInHe162W9I97oVDzY8,Alex Isley,At Your Best (You Are Love) - Spotify Singles,At Your Best (You Are Love) - Spotify Singles,"['alternative r&b', 'chill r&b', 'high vibe', 'indie r&b', 'indie soul', 'neo soul', 'r&b']",56,50,108035,317891,0.552,7,-8.382,0.0351,0.751,0.0021,0.119,0.302,78.152,317891,4
845,74CjepodJooOCQkrGCwE4C,Mario,Get Back (feat. Chris Brown),Get Back (feat. Chris Brown),"['contemporary r&b', 'dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",63,60,2723161,222168,0.45,8,-9.125,0.166,0.204,4.45e-06,0.171,0.254,90.991,222168,4
846,7aJwamBFV2pjHTXUnlDgZb,Tone Stith,FWM,FWM,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b', 'trap soul']",53,50,141496,196657,0.551,7,-6.763,0.144,0.285,0.00105,0.109,0.363,142.019,196657,4
847,1KkxtIMy5n9AN0hhlzWbAc,Alicia Keys,Best Of Me (Originals),Best Of Me,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",76,46,9760459,238999,0.849,5,-7.563,0.0626,0.115,0.00361,0.103,0.809,79.98,238999,4
848,1fEkrXY5RLeVZ7kMDzGUVb,JoJo,Anxiety (Burlinda’s Theme),trying not to think about it,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",62,52,2127659,245427,0.274,4,-6.596,0.0521,0.71,1.31e-05,0.161,0.404,60.045,245427,4
849,1pA0LgbtDzHRWCwuAWqw3z,RINI,For Days,Constellations,"['alternative r&b', 'australian r&b', 'bedroom soul', 'chill r&b', 'pop']",60,53,512567,223913,0.481,2,-7.057,0.0349,0.197,0.00019,0.12,0.34,95.014,223913,4
850,1XWHUMBimQATJmn5bg4T7P,Yang Yoseob,Caffeine (Feat. Jun Hyung Yong Of BEAST),The First Collage,"['k-pop', 'korean pop']",40,40,51337,215353,0.808,10,-4.125,0.0488,0.748,0.0,0.135,0.627,100.003,215353,4
851,41eenDXgPx45KuzgYJvevD,NS Yoon-G,If You Love Me (feat. Jay Park),If You Love Me,['k-pop'],29,0,33767,198840,0.819,7,-5.192,0.0737,0.0583,0.0,0.162,0.534,169.995,198840,4
852,6saTELyNTjW9WwmoCWpjsk,BIGBANG,IF YOU,MADE,"['k-pop', 'k-pop boy group']",66,27,4837537,267720,0.45,1,-5.882,0.0287,0.47,0.0,0.126,0.226,141.731,267720,4
855,2OxINyqTtAuKmLE6Ki219o,2NE1,UGLY,COLLECTION,"['dance pop', 'k-pop', 'k-pop girl group']",58,35,2194835,248920,0.772,8,-4.213,0.059,0.0548,0.0,0.0975,0.494,127.957,248920,4
856,2xxAW1kGFSVCDdRVoryX8R,Yerin Baek,Maybe It’s Not Our Fault,Our Love is Great,"['k-pop', 'korean pop']",57,50,449344,233004,0.604,5,-6.517,0.076,0.764,9.11e-05,0.168,0.626,192.08,233004,4
857,7b8WzWfJvPFa21Io7i6rdh,miss A,Bad Girl Good Girl,Bad But Good,"['k-pop', 'k-pop girl group']",48,37,803335,217560,0.805,10,-4.224,0.0438,0.1,9.03e-05,0.0641,0.507,135.987,217560,4
858,0FMNyc1bjwLVCnLL7ZZcvg,Eddy Kim,Sweet Kiss Like Coffee,Sweet Kiss Like Coffee,"['k-pop', 'korean pop', 'korean singer-songwriter']",44,0,336917,234706,0.503,7,-7.171,0.0887,0.291,0.0,0.157,0.418,84.86,234706,4
859,3oHJqZdNYHxQ3zvbogUgzs,Park Boram,BEAUTIFUL,BEAUTIFUL,"['k-pop', 'korean pop']",44,0,124575,209464,0.802,0,-2.533,0.0553,0.165,0.0,0.152,0.924,129.972,209464,4
863,71WZ7yFuwxmQz5jJUpvkGv,DAY6,You Were Beautiful,SUNRISE,"['k-pop', 'k-pop boy group']",63,65,2791752,283160,0.617,5,-3.464,0.0331,0.0649,0.0,0.109,0.418,167.925,283160,4
864,22CY3wlF8O6Z9QkOWYhaz5,4MEN,눈 떠보니 이별이더라,REMEMBER ME,"['k-pop', 'korean pop']",39,40,95593,282913,0.499,7,-6.151,0.0317,0.783,0.0,0.122,0.262,131.361,282913,4
865,7Mfb2IwRNP8Qi7Ojtpmi37,Eric Nam,Perhaps Love,Your BGM Vol.1,['k-pop'],62,0,1751903,239097,0.555,3,-4.72,0.0288,0.332,0.0,0.129,0.28,83.982,239097,4
866,61wVRxT2l9NYgN2bbu8mzS,Hyolyn,Erase,Erase,"['k-pop', 'korean r&b']",56,49,655456,228080,0.593,3,-4.522,0.0406,0.0936,0.0,0.0823,0.642,94.091,228080,4
867,7hCnoPpEDBMGnooYnOCRPX,miss A,남자 없이 잘 살아,HUSH,"['k-pop', 'k-pop girl group']",48,44,803335,210705,0.757,0,-4.004,0.0366,0.0202,1.98e-05,0.0531,0.893,155.993,210705,4
868,1Acgi7wxVD9OF3iQnFe8Q4,EXO,Don't Go,The 1st Album 'XOXO' (Repackage),"['k-pop', 'k-pop boy group']",69,61,9107842,214380,0.9,1,-3.723,0.0711,0.277,0.0,0.171,0.716,156.02,214380,4
869,2r2gvUBwEOiE2IRs24oK9G,G-DRAGON,삐딱하게 (Crooked),COUP D'ETAT,"['k-pop', 'k-rap']",59,0,2707346,224793,0.919,2,-3.211,0.0921,0.00191,0.0,0.0588,0.783,129.961,224793,4
870,4J5FI3nckt6wiZhTl9RM8N,BOL4,Hard To Love 나만 안되는 연애,Full Album RED PLANET,['k-pop'],62,49,1507116,219482,0.609,0,-5.196,0.0432,0.925,1.19e-05,0.1,0.375,68.517,219482,4
871,4qzBepJAKtYu4T1GDtBZZc,TAEYANG,"눈,코,입 (Eyes, Nose, Lips)",RISE,['korean r&b'],54,0,823221,229990,0.516,0,-5.759,0.0378,0.738,0.0,0.264,0.254,143.777,229990,4
872,0KVClXxsZEKkyWRNXeRFrE,IU,Hold my hand,My Last Love OST Part.4,['k-pop'],71,58,7036743,195213,0.665,9,-5.012,0.0322,0.262,0.0,0.353,0.411,96.045,195213,4
875,6Yj8kVuVR3UPxx9r5eFEoV,AOA,Miniskirt,MINISKIRT,"['k-pop', 'k-pop girl group']",50,58,665998,179808,0.858,5,-2.502,0.0464,0.43,0.0,0.201,0.963,119.992,179808,4
878,3gJp5iMDX2yM0PN9CXrHBF,BTOB,Second confession,Second confession,"['k-pop', 'k-pop boy group']",56,41,1364038,234057,0.844,10,-4.87,0.126,0.189,0.0,0.183,0.748,91.996,234057,4
883,02UNF1uo5f0UNgc1qx5XGt,WINNER,REALLY REALLY,FATE NUMBER FOR,"['k-pop', 'k-pop boy group']",55,0,2313459,203057,0.769,2,-3.16,0.0595,0.167,0.0,0.0854,0.581,103.006,203057,4
885,1POlsQls16ppLPVmr4FGLt,CHANYEOL,Stay With Me,"Guardian (Original Television Soundtrack), Pt. 1",['k-pop'],59,0,1675338,192441,0.526,0,-4.686,0.0484,0.428,0.0,0.126,0.195,78.643,192441,5
886,0O5bo4CqoUcXGyRPoeTHSB,BEN,180 Degree,180˚,"['k-pop', 'korean pop']",47,49,85487,229187,0.513,1,-5.079,0.0319,0.682,0.0,0.0789,0.173,133.481,229187,4
887,4w65wiJvFz8ea3bbeFl7kI,EXO-K,Machine,Mama - The 1st Mini Album,"['k-pop', 'k-pop boy group']",49,40,1783717,204182,0.948,6,-2.944,0.21,0.135,0.0,0.35,0.663,105.009,204182,4
888,3NkkcnnKrNHv4AiGaPdD76,Wanna One,Energetic,1-1=0 (NOTHING WITHOUT YOU),"['k-pop', 'k-pop boy group']",52,61,1748001,189356,0.886,0,-3.076,0.0461,0.058,0.0,0.112,0.752,125.046,189356,4
889,4F9EZD74cDuCwqn3neLqJE,Baek A Yeon,이럴거면 그러지말지 Shouldn't Have… (feat. Young K),이럴거면 그러지말지 Shouldn't Have…,"['k-pop', 'korean pop']",43,43,216775,212762,0.639,6,-3.145,0.0809,0.712,0.0,0.194,0.442,170.917,212762,3
890,67bVDuhVNpGahHOJGsv8BQ,2NE1,You and I (Park Bom),To Anyone,"['dance pop', 'k-pop', 'k-pop girl group']",58,0,2194835,234320,0.784,8,-3.729,0.0514,0.018,0.0919,0.0844,0.692,161.84,234320,4
891,269Fxuy0WNGk4nnI8M5LdK,BEN,"Love, ing",RECIPE,"['k-pop', 'korean pop']",47,43,85487,270709,0.405,11,-5.129,0.0331,0.666,0.0,0.106,0.237,133.577,270709,4
892,7wlZKJsND54NOmXijSffal,GB9,Star,Star,['korean pop'],31,39,33132,237888,0.475,11,-3.946,0.0325,0.65,0.0,0.123,0.3,169.813,237888,3
893,7FZjVItt5HfrfcdFVJyY4v,BIGBANG,LAST DANCE - KR Ver.,MADE,"['k-pop', 'k-pop boy group']",66,22,4837537,281640,0.67,1,-3.085,0.059,0.454,0.0,0.143,0.288,143.905,281640,4
894,7M4eO9xXwmAnO0hq6XDles,EXO,"Baby, Don't Cry",The 1st Album 'XOXO' (Repackage),"['k-pop', 'k-pop boy group']",69,53,9107842,233956,0.827,5,-4.179,0.0417,0.344,0.0,0.144,0.421,137.946,233956,4
895,1IAgZQmKDfRRalQ9uu3WkL,SOYOU,I Miss You,"Guardian (Original Television Soundtrack), Pt. 7","['k-pop', 'korean pop']",52,0,352891,169449,0.344,5,-6.002,0.0316,0.901,0.0,0.129,0.209,133.329,169449,4
896,1kODSVImpAKU1bbZvlNX2s,IU,Nitpicking,Nitpicking,['k-pop'],71,48,7036743,213577,0.773,1,-4.332,0.0424,0.101,0.0,0.104,0.773,112.019,213577,4
898,2c37Gkpu75l3kvh1FUZrHV,Jay Park,All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version],Everything You Wanted,"['k-pop', 'k-rap', 'korean r&b']",66,0,1729785,216786,0.724,8,-6.064,0.253,0.375,0.0,0.0927,0.43,96.782,216786,4
899,6fzJaYb6xprozFzFdqfI9s,INFINITE,The Chaser,INFINITIZE,"['k-pop', 'k-pop boy group']",48,50,840823,202520,0.977,1,-1.443,0.115,0.00735,0.0,0.0399,0.582,127.006,202520,4
901,1HnP77vHD7vnOckt6e8TIq,2NE1,Go Away,KPOP - Girl Power Vol. 3,"['dance pop', 'k-pop', 'k-pop girl group']",58,0,2194835,219403,0.793,11,-2.537,0.0395,0.0448,0.0,0.0522,0.618,127.973,219403,4
902,7aGU77FK6dBEFKWVKPeKXe,MAKTUB,Marry Me,마크툽 프로젝트 Vol. 03,['korean pop'],41,30,40553,261523,0.306,10,-8.515,0.0371,0.931,0.0,0.107,0.285,140.1,261523,4
903,1t88m8JUlqn9kf0FLmVta5,SISTAR,Give it to me,Give It To Me,"['k-pop', 'k-pop girl group']",52,57,886616,201326,0.945,7,-2.085,0.0424,0.176,0.0,0.576,0.961,136.045,201326,4
904,0FF1qj8n4vZEzY54Kt5qh1,EXO,Peter Pan,The 1st Album 'XOXO' (Repackage),"['k-pop', 'k-pop boy group']",69,55,9107842,234856,0.878,3,-2.74,0.0384,0.0937,0.0,0.109,0.703,116.959,234856,4
905,1ukyvyEeSg1odSQvhlRAIU,TAEYEON,Rain,Rain - SM STATION,['k-pop'],67,53,2480072,222047,0.687,8,-3.269,0.0329,0.538,1.29e-05,0.0883,0.406,76.024,222047,4
906,6tlMVCqZlmxfnjZt3OiHjE,IU,Rain Drop,Nitpicking,['k-pop'],71,45,7036743,227448,0.579,4,-5.599,0.0336,0.457,0.0,0.0767,0.223,80.063,227448,4
907,2ufbdmBzRahfTLZPQs9KR4,Girls' Generation,The Boys,KPOP - Girl Power Vol. 1,"['k-pop', 'k-pop girl group']",61,0,2131227,227004,0.936,1,-0.904,0.0971,0.166,0.0,0.228,0.906,114.976,227004,4
909,3E29VjkpQlzslDyCqYewDm,EXO,3.6.5,The 1st Album 'XOXO' (Repackage),"['k-pop', 'k-pop boy group']",69,47,9107842,185091,0.83,8,-3.051,0.0434,0.0678,0.0,0.0534,0.93,131.042,185091,4
910,1F9DCYfnUqJK0yUfKZQ09B,BIGBANG,BAD BOY,ALIVE (MONSTER EDITION),"['k-pop', 'k-pop boy group']",66,21,4837537,238000,0.724,9,-3.986,0.136,0.019,0.0,0.106,0.412,74.959,238000,4
912,6DywghQdi3HQwC8eZkEkfa,HYUKOH,TOMBOY,23,"['k-indie', 'korean indie folk', 'korean r&b']",50,0,445190,241692,0.431,3,-5.314,0.0299,0.0961,1.05e-05,0.114,0.221,148.2,241692,4
913,5RGf8qn1TBWVplLyyKUsuV,BTS,Blood Sweat & Tears,Wings,"['k-pop', 'k-pop boy group']",92,12,50895817,217052,0.885,0,-3.571,0.106,0.0244,0.0,0.357,0.601,92.959,217052,4
914,60zxdAqWtdDu0vYsbXViA7,TWICE,FANCY,FANCY YOU,"['k-pop', 'k-pop girl group']",79,0,13765617,213886,0.866,5,-2.138,0.0446,0.0132,0.0,0.648,0.795,132.023,213886,4
915,3SXg7A9M3pY2aWYdzQ0BMW,K.Will,Beautiful Moment,The Beauty Inside Pt. 4 (Original Television Soundtrack),"['k-pop', 'korean pop']",49,50,326153,238863,0.47,3,-6.849,0.0319,0.751,0.0,0.194,0.325,128.145,238863,4
916,63M8a0AXYVBoZZfZmJbt6O,Girl's Day,Darling,Girl's Day Love Second Album,"['k-pop', 'k-pop girl group']",46,49,650471,193588,0.868,11,-3.727,0.179,0.0414,0.0,0.35,0.708,175.62,193588,4
919,1o7HrWDkGyqxUJdQQlIeKV,2NE1,I DON'T CARE,COLLECTION,"['dance pop', 'k-pop', 'k-pop girl group']",58,44,2194835,240360,0.782,1,-3.659,0.0773,0.0837,0.0,0.0612,0.895,131.969,240360,4
920,1EzYoGGkr0azLsiq8svGSl,IU,lost child,Lost and Found,['k-pop'],71,43,7036743,222119,0.832,11,-3.327,0.0365,0.56,0.0,0.155,0.174,123.937,222119,4
921,7rDdN55Ma9gZlbexHiDSud,HYUKOH,LOVE YA!,24 : How to find true love and happiness,"['k-indie', 'korean indie folk', 'korean r&b']",50,0,445190,251965,0.566,11,-6.527,0.0448,0.0919,1.56e-05,0.146,0.33,143.77,251965,4
922,1640pnExPswo5uRY3o8282,GB9,I hope It's breeze,I hope It's breeze,['korean pop'],31,26,33132,232042,0.458,5,-5.002,0.0278,0.694,0.0,0.118,0.19,135.985,232042,4
924,0oZT2aKB40fzyHzqcXE3H3,BIGBANG,Let's not fall in love - KR Ver.,MADE SERIES,"['k-pop', 'k-pop boy group']",66,42,4837537,212893,0.836,0,-4.236,0.0477,0.109,0.0,0.0988,0.649,124.966,212893,4
926,0J2ImJ3WaKokMQ6FGG7OOW,BEN,Just Like a Dream,"Another Miss Oh (Original Television Soundtrack), Pt 2","['k-pop', 'korean pop']",47,48,85487,226715,0.577,4,-5.796,0.0433,0.699,0.0,0.125,0.238,135.536,226715,4
927,4eMTeR079mRA9fQu4EGJGr,Onestar,The Way To Say Goodbye 이별하러 가는 길,The Way To Say Goodbye 이별하러 가는 길,['korean pop'],33,0,18123,307118,0.564,4,-5.136,0.0332,0.54,0.0,0.108,0.232,132.239,307118,4
928,095rDYLjAHYmis3vU8gRxo,Sons of People,NEVER,PRODUCE 101 - 35 Boys 5 Concepts,['k-pop reality show'],26,45,8227,196853,0.844,0,-2.257,0.0578,0.617,0.0,0.572,0.717,110.012,196853,3
929,45qSSH075SHoIV9cSn2wZK,G.NA,Will You Kiss Me,Playful Kiss OST,['k-pop'],39,51,153340,237322,0.774,2,-3.947,0.0523,0.259,0.0,0.222,0.336,91.994,237322,4
930,0SgzxJEowCV5EE9AxgQ8lg,JOONIL JUNG,The First Snow,"Guardian (Original Television Soundtrack), Pt. 8","['korean ost', 'korean pop']",39,0,48024,296135,0.304,2,-5.935,0.0325,0.851,0.0,0.0932,0.25,131.326,296135,4
931,7lAujKpxxuuxTMZiSxTwL7,miss A,Touch,KPOP - Girl Power Vol. 5,"['k-pop', 'k-pop girl group']",48,0,803335,237558,0.795,0,-4.586,0.0294,0.00914,0.000156,0.326,0.855,116.987,237558,4
932,5CvtvEqofoPInxqxztEZAH,f(x),4 Walls,4 Walls / COWBOY,"['k-pop', 'k-pop girl group']",51,22,1160102,208040,0.82,4,-4.317,0.148,0.242,1.36e-05,0.0683,0.238,125.98,208040,4
933,0xq4ZTcmwBfkPGo4RRKmMe,CHUNG HA,Gotta Go,Gotta Go,['k-pop'],60,0,1899545,221813,0.829,3,-2.526,0.0445,0.0741,0.0,0.0993,0.423,101.85,221813,4
934,3Us7aZzRAmiAQ0fyfR1rfR,BIGBANG,FXXK IT - KR Ver.,MADE,"['k-pop', 'k-pop boy group']",66,20,4837537,233787,0.753,0,-3.03,0.123,0.162,0.0,0.192,0.56,90.06,233787,4
938,02xBWhuAcE8ZJAYS0tLhpX,IU,marshmallow,IU...IM,['k-pop'],71,35,7036743,194299,0.869,2,-3.528,0.0757,0.106,4.49e-06,0.291,0.866,140.045,194299,4
940,7FV7Ng7Oj3ToGGlxvIjPtF,SHINHWA,Venus,The Return,"['classic k-pop', 'k-pop', 'k-pop boy group']",44,43,268193,217171,0.881,6,-5.362,0.036,0.0784,3.38e-06,0.215,0.821,125.989,217171,4
941,334sBXJEz428B63ANg52sq,TAEYANG,I Need a Girl,BIGBANG Special Edition,['korean r&b'],54,30,823221,220133,0.546,11,-6.772,0.0509,0.452,0.0,0.0977,0.526,114.93,220133,4
942,2WkPfNd237yc0l5KewCDpp,Girls' Generation,I GOT A BOY,I GOT A BOY - The 4th Album,"['k-pop', 'k-pop girl group']",61,56,2131227,271326,0.863,4,-1.273,0.272,0.0342,0.0,0.538,0.527,97.911,271326,4
943,0hRVm06wtH5HsmPetg1W9t,ZICO,BERMUDA TRIANGLE,BERMUDA TRIANGLE,"['k-pop', 'k-rap', 'korean r&b']",58,55,1167620,207027,0.819,3,-3.469,0.306,0.0592,0.0,0.178,0.334,89.013,207027,4
945,7nkp1uuSbKkoxMvEs8cSw0,PENTAGON,Shine,Positive,"['k-pop', 'k-pop boy group']",57,65,1816334,198796,0.804,3,-2.187,0.0546,0.411,0.0,0.0578,0.791,150.013,198796,4
946,5NnNl71fwVkuB1M45CXvdb,HYUKOH,Wi Ing Wi Ing 위잉위잉,20,"['k-indie', 'korean indie folk', 'korean r&b']",50,0,445190,194867,0.696,7,-5.356,0.0525,0.262,0.0,0.107,0.293,124.825,194867,4
947,6bX31xvB4HeeUOMorR77oV,2am,죽어도 못 보내,죽어도 못 보내 Never Let You Go,"['k-pop', 'korean pop']",42,41,192359,195906,0.776,2,-3.102,0.0323,0.21,0.0,0.145,0.54,136.831,195906,4
950,50yApr97xp5UUcPy9EftEA,Yangpa,그대를 알고 Geudaeleul Algo,The Windows Of My Soul,['korean ost'],27,0,6340,248720,0.56,5,-5.28,0.0356,0.612,0.0,0.076,0.192,131.262,248720,4
